id_estudiante,id_asignatura,nota,convocatoria,fecha_examen
827,10,7.54,Extraordinaria,2024-10-05
827,1,5.59,Ordinaria,2024-07-20
828,3,9.08,Ordinaria,2025-02-14
828,8,9.49,Ordinaria,2023-08-10
828,6,5.35,Ordinaria,2024-01-19
829,3,5.68,Ordinaria,2024-05-26
829,4,7.79,Ordinaria,2024-11-16
829,2,5.92,Ordinaria,2024-10-15
830,1,6.43,Ordinaria,2025-03-01
830,7,6.54,Ordinaria,2024-01-08
830,4,3.62,Ordinaria,2024-12-24
831,7,6.48,Extraordinaria,2024-02-24
831,6,5.47,Ordinaria,2025-03-05
831,4,5.76,Extraordinaria,2023-07-31
832,10,8.67,Extraordinaria,2025-01-04
832,3,4.62,Ordinaria,2023-07-01
832,8,7.72,Extraordinaria,2023-09-27
833,3,6.08,Ordinaria,2024-12-28
833,9,6.08,Ordinaria,2023-06-04
833,1,7.69,Ordinaria,2023-07-28
834,5,7.01,Ordinaria,2023-06-05
834,3,7.36,Ordinaria,2024-12-09
834,4,7.95,Ordinaria,2023-05-25
835,3,6.0,Ordinaria,2024-03-07
835,6,5.58,Extraordinaria,2024-01-08
835,4,4.87,Extraordinaria,2024-05-02
836,10,5.26,Ordinaria,2024-10-27
836,7,10.0,Extraordinaria,2024-08-30
836,5,8.37,Extraordinaria,2024-02-08
837,6,4.47,Extraordinaria,2025-02-01
837,4,4.52,Extraordinaria,2024-12-26
837,1,7.22,Ordinaria,2023-06-11
838,2,7.32,Extraordinaria,2024-10-31
838,1,7.32,Extraordinaria,2023-12-06
838,10,6.12,Ordinaria,2024-12-08
839,10,6.31,Extraordinaria,2025-03-16
839,7,6.99,Ordinaria,2024-06-12
839,2,6.63,Ordinaria,2024-03-21
840,6,3.17,Extraordinaria,2024-11-08
840,10,6.16,Extraordinaria,2024-09-19
840,2,5.22,Extraordinaria,2024-10-04
841,6,6.76,Extraordinaria,2024-06-16
841,8,10.0,Extraordinaria,2025-04-07
841,10,7.05,Extraordinaria,2024-01-18
842,6,6.03,Ordinaria,2024-04-11
842,9,7.88,Ordinaria,2023-11-30
842,4,7.22,Ordinaria,2024-03-25
843,6,7.13,Extraordinaria,2025-01-05
843,7,7.41,Extraordinaria,2024-05-04
843,8,9.58,Extraordinaria,2023-08-25
844,8,4.8,Ordinaria,2024-08-15
844,10,7.21,Ordinaria,2024-08-23
844,9,5.11,Extraordinaria,2023-08-03
845,7,7.33,Extraordinaria,2023-07-15
845,1,5.12,Extraordinaria,2025-01-28
845,3,5.87,Ordinaria,2024-01-20
846,7,6.06,Extraordinaria,2023-06-15
846,6,7.96,Ordinaria,2023-06-28
846,1,7.88,Ordinaria,2025-02-17
847,10,4.63,Ordinaria,2023-05-17
847,3,6.58,Ordinaria,2024-10-08
847,4,5.44,Extraordinaria,2024-01-27
848,8,4.61,Extraordinaria,2024-09-18
848,3,6.17,Ordinaria,2024-04-05
848,5,6.04,Ordinaria,2024-09-10
849,8,10.0,Extraordinaria,2025-02-27
849,7,7.15,Extraordinaria,2023-08-03
849,3,4.43,Ordinaria,2025-02-08
850,4,5.65,Extraordinaria,2025-04-21
850,8,8.03,Extraordinaria,2024-07-26
850,9,9.63,Ordinaria,2024-05-19
851,8,4.12,Ordinaria,2024-12-06
851,1,3.68,Ordinaria,2024-03-03
851,6,9.31,Extraordinaria,2024-07-16
852,8,7.08,Ordinaria,2024-06-15
852,5,5.2,Extraordinaria,2024-07-31
852,3,7.3,Ordinaria,2023-05-30
853,7,2.55,Extraordinaria,2023-11-29
853,8,6.51,Ordinaria,2023-09-21
853,1,6.99,Extraordinaria,2024-03-27
854,5,7.89,Ordinaria,2023-10-24
854,7,4.98,Extraordinaria,2025-02-16
854,2,6.63,Extraordinaria,2025-03-26
855,6,5.11,Extraordinaria,2024-08-02
855,3,6.88,Ordinaria,2024-12-28
855,10,5.16,Ordinaria,2024-11-03
856,8,5.89,Ordinaria,2024-11-23
856,6,5.01,Ordinaria,2024-11-15
856,7,7.48,Extraordinaria,2024-03-19
857,4,7.79,Extraordinaria,2024-09-06
857,6,6.15,Extraordinaria,2024-05-16
857,8,6.56,Extraordinaria,2024-08-02
858,4,4.33,Ordinaria,2024-06-28
858,3,6.05,Ordinaria,2024-12-21
858,6,6.42,Ordinaria,2024-11-29
859,8,10.0,Extraordinaria,2023-11-02
859,10,4.83,Ordinaria,2024-06-19
859,1,8.7,Extraordinaria,2024-01-17
860,3,8.0,Extraordinaria,2023-12-11
860,6,6.92,Extraordinaria,2024-03-01
860,2,9.14,Extraordinaria,2023-07-18
861,2,7.06,Ordinaria,2025-01-13
861,8,7.08,Extraordinaria,2024-10-03
861,7,6.42,Ordinaria,2023-10-18
862,6,8.34,Ordinaria,2024-12-10
862,1,8.14,Ordinaria,2023-09-16
862,8,5.56,Ordinaria,2024-06-09
863,6,4.52,Ordinaria,2024-02-17
863,10,6.2,Extraordinaria,2024-01-19
863,8,5.3,Extraordinaria,2023-11-20
864,8,6.4,Ordinaria,2023-12-01
864,6,8.36,Ordinaria,2024-10-10
864,4,5.81,Extraordinaria,2023-11-23
865,1,6.44,Ordinaria,2024-02-09
865,4,6.59,Extraordinaria,2024-05-09
865,5,7.77,Extraordinaria,2024-06-06
866,1,3.13,Ordinaria,2024-07-02
866,5,5.59,Ordinaria,2024-08-25
866,9,6.82,Extraordinaria,2024-12-22
867,1,8.3,Ordinaria,2025-01-06
867,10,5.76,Extraordinaria,2024-07-13
867,7,3.69,Extraordinaria,2023-07-03
868,3,7.43,Ordinaria,2025-04-01
868,8,5.55,Extraordinaria,2023-10-18
868,7,4.72,Extraordinaria,2023-07-26
869,2,5.56,Extraordinaria,2023-12-17
869,5,6.22,Ordinaria,2024-04-22
869,8,5.59,Extraordinaria,2023-12-09
870,5,3.19,Extraordinaria,2024-08-02
870,3,7.85,Ordinaria,2024-03-06
870,9,8.41,Ordinaria,2025-03-14
871,1,7.48,Extraordinaria,2024-05-30
871,6,4.79,Ordinaria,2025-04-02
871,8,6.2,Extraordinaria,2025-04-02
872,7,6.49,Extraordinaria,2025-01-30
872,9,7.4,Extraordinaria,2023-06-24
872,1,7.5,Extraordinaria,2023-08-16
873,3,5.4,Extraordinaria,2024-09-02
873,6,6.62,Extraordinaria,2025-03-28
873,1,7.19,Ordinaria,2023-11-11
874,9,8.68,Extraordinaria,2024-07-17
874,1,7.56,Ordinaria,2025-04-04
874,3,7.68,Ordinaria,2025-02-15
875,3,6.63,Ordinaria,2024-08-29
875,10,8.62,Ordinaria,2024-03-30
875,2,7.11,Ordinaria,2023-07-16
876,6,5.21,Ordinaria,2023-11-24
876,10,8.61,Extraordinaria,2024-04-18
876,9,7.55,Extraordinaria,2025-04-25
877,2,5.84,Ordinaria,2024-10-26
877,8,5.78,Extraordinaria,2024-03-31
877,7,6.94,Extraordinaria,2023-06-09
878,3,7.19,Ordinaria,2023-09-06
878,9,6.8,Extraordinaria,2025-04-10
878,2,6.97,Ordinaria,2024-12-14
879,2,9.05,Ordinaria,2024-04-08
879,5,8.11,Ordinaria,2024-02-15
879,4,6.79,Ordinaria,2024-11-08
880,1,7.91,Ordinaria,2024-02-21
880,4,4.95,Ordinaria,2023-08-01
880,8,7.1,Ordinaria,2023-09-09
881,4,9.21,Extraordinaria,2023-10-10
881,3,6.17,Extraordinaria,2023-05-25
881,9,5.23,Extraordinaria,2023-10-18
882,7,5.52,Extraordinaria,2024-06-18
882,1,4.87,Ordinaria,2024-03-02
882,5,5.32,Extraordinaria,2023-11-28
883,9,5.94,Ordinaria,2023-10-31
883,2,4.39,Ordinaria,2024-09-21
883,1,6.52,Ordinaria,2023-09-18
884,4,7.85,Extraordinaria,2024-05-26
884,8,5.14,Ordinaria,2023-11-06
884,1,8.78,Extraordinaria,2023-06-02
885,9,7.27,Ordinaria,2024-07-09
885,3,8.05,Ordinaria,2025-01-30
885,7,5.51,Ordinaria,2025-01-14
886,10,7.78,Extraordinaria,2023-12-27
886,5,4.86,Extraordinaria,2024-06-14
886,9,7.84,Ordinaria,2024-08-06
887,4,6.76,Ordinaria,2023-05-23
887,5,7.33,Extraordinaria,2025-05-12
887,6,4.74,Extraordinaria,2023-09-19
888,7,5.16,Extraordinaria,2023-10-26
888,2,7.4,Ordinaria,2023-07-02
888,5,5.08,Extraordinaria,2024-01-06
889,10,7.19,Ordinaria,2025-02-03
889,9,4.45,Ordinaria,2024-11-15
889,7,7.77,Ordinaria,2024-01-10
890,1,4.65,Ordinaria,2024-06-07
890,7,7.33,Ordinaria,2024-06-13
890,2,7.44,Extraordinaria,2024-01-15
891,4,5.45,Extraordinaria,2024-10-30
891,5,7.37,Ordinaria,2024-12-17
891,6,6.89,Ordinaria,2024-01-28
892,10,5.69,Ordinaria,2024-05-09
892,5,4.99,Extraordinaria,2024-05-09
892,4,3.56,Ordinaria,2023-06-10
893,4,7.02,Ordinaria,2024-11-19
893,3,4.15,Extraordinaria,2023-08-16
893,6,6.64,Extraordinaria,2024-10-30
894,6,6.1,Ordinaria,2024-07-30
894,8,7.52,Extraordinaria,2023-08-26
894,7,6.05,Extraordinaria,2025-04-10
895,9,6.01,Ordinaria,2024-05-24
895,5,7.6,Ordinaria,2023-05-17
895,4,7.0,Ordinaria,2024-05-28
896,1,6.97,Extraordinaria,2025-05-06
896,10,7.2,Ordinaria,2023-05-29
896,9,4.2,Extraordinaria,2024-01-04
897,8,7.64,Ordinaria,2024-01-18
897,7,7.42,Ordinaria,2024-07-03
897,3,4.97,Extraordinaria,2023-11-17
898,4,6.13,Extraordinaria,2023-06-11
898,10,6.44,Ordinaria,2025-05-05
898,7,6.3,Extraordinaria,2024-07-06
899,7,7.0,Ordinaria,2024-05-05
899,1,8.65,Ordinaria,2024-07-01
899,5,8.12,Extraordinaria,2023-07-28
900,3,4.53,Ordinaria,2024-07-20
900,5,7.43,Ordinaria,2023-09-21
900,8,8.49,Ordinaria,2023-09-28
901,8,7.08,Ordinaria,2023-09-10
901,3,8.14,Ordinaria,2024-10-13
901,1,9.52,Ordinaria,2024-05-27
902,8,8.04,Extraordinaria,2024-02-20
902,9,6.87,Ordinaria,2024-02-08
902,5,8.07,Extraordinaria,2023-08-20
903,2,6.72,Ordinaria,2025-01-03
903,3,6.54,Extraordinaria,2024-11-28
903,4,5.97,Extraordinaria,2023-07-05
904,1,8.85,Extraordinaria,2023-09-12
904,10,5.27,Extraordinaria,2024-07-28
904,8,8.8,Extraordinaria,2024-08-26
905,3,7.25,Ordinaria,2024-12-02
905,1,4.4,Extraordinaria,2024-03-07
905,9,7.05,Extraordinaria,2025-03-22
906,8,3.35,Ordinaria,2024-02-14
906,4,7.44,Extraordinaria,2023-09-15
906,5,7.83,Ordinaria,2023-10-12
907,4,5.61,Ordinaria,2025-03-27
907,8,6.69,Extraordinaria,2023-10-16
907,1,9.43,Extraordinaria,2023-08-04
908,4,5.74,Extraordinaria,2023-10-04
908,1,4.91,Ordinaria,2024-07-16
908,5,8.72,Extraordinaria,2024-03-03
909,8,9.44,Extraordinaria,2024-09-13
909,10,6.51,Extraordinaria,2024-12-06
909,3,8.02,Ordinaria,2024-04-29
910,6,8.51,Ordinaria,2025-02-21
910,10,5.39,Extraordinaria,2023-07-26
910,7,5.77,Extraordinaria,2024-04-04
911,8,8.35,Ordinaria,2024-07-10
911,6,9.03,Extraordinaria,2024-06-16
911,5,7.34,Extraordinaria,2024-07-14
912,6,5.18,Extraordinaria,2024-04-14
912,7,9.48,Ordinaria,2024-04-02
912,2,5.7,Extraordinaria,2025-02-25
913,6,6.0,Ordinaria,2024-02-14
913,8,7.01,Ordinaria,2023-09-14
913,9,8.83,Extraordinaria,2024-11-20
914,9,7.78,Ordinaria,2024-01-11
914,3,7.12,Ordinaria,2023-05-27
914,6,7.19,Ordinaria,2023-11-13
915,7,6.57,Ordinaria,2024-04-10
915,2,7.34,Ordinaria,2024-06-29
915,10,2.71,Ordinaria,2023-05-18
916,10,6.06,Ordinaria,2024-04-27
916,1,6.86,Ordinaria,2023-09-21
916,5,4.77,Extraordinaria,2025-05-06
917,8,7.08,Extraordinaria,2024-06-25
917,2,6.19,Extraordinaria,2024-12-22
917,6,9.13,Extraordinaria,2024-11-01
918,4,8.86,Ordinaria,2024-12-18
918,6,5.8,Ordinaria,2024-01-15
918,7,6.27,Extraordinaria,2024-01-09
919,3,6.39,Ordinaria,2024-11-02
919,4,5.82,Extraordinaria,2023-12-28
919,1,6.79,Ordinaria,2024-06-03
920,2,5.36,Extraordinaria,2025-01-28
920,5,4.8,Extraordinaria,2024-11-28
920,4,7.43,Ordinaria,2024-01-26
921,9,7.44,Ordinaria,2023-06-26
921,2,5.29,Ordinaria,2024-12-16
921,4,7.84,Ordinaria,2024-12-09
922,5,5.55,Ordinaria,2024-01-18
922,2,6.88,Ordinaria,2024-01-30
922,4,7.73,Ordinaria,2024-02-19
923,5,6.45,Extraordinaria,2023-11-19
923,8,7.18,Extraordinaria,2024-08-21
923,2,5.73,Extraordinaria,2024-09-18
924,1,6.21,Extraordinaria,2023-06-25
924,5,6.19,Extraordinaria,2023-06-11
924,6,5.38,Ordinaria,2024-03-25
925,5,6.23,Ordinaria,2023-10-29
925,7,4.18,Extraordinaria,2023-09-25
925,8,5.76,Ordinaria,2024-05-20
926,8,6.07,Ordinaria,2023-08-18
926,6,6.12,Extraordinaria,2023-07-16
926,9,6.14,Extraordinaria,2025-01-29
927,7,6.41,Extraordinaria,2024-05-21
927,9,7.22,Extraordinaria,2025-01-13
927,2,7.81,Extraordinaria,2023-08-29
928,1,5.53,Extraordinaria,2025-01-01
928,7,4.7,Ordinaria,2023-09-23
928,10,4.94,Extraordinaria,2023-10-26
929,5,5.77,Ordinaria,2024-11-09
929,9,5.97,Ordinaria,2024-12-28
929,2,5.35,Ordinaria,2023-09-19
930,8,4.56,Ordinaria,2024-04-18
930,7,5.82,Extraordinaria,2024-08-18
930,6,6.77,Ordinaria,2024-08-20
931,6,7.39,Ordinaria,2024-03-21
931,5,5.66,Extraordinaria,2025-01-18
931,8,5.88,Ordinaria,2024-10-13
932,1,5.11,Extraordinaria,2025-02-14
932,3,6.45,Ordinaria,2023-10-28
932,10,5.23,Ordinaria,2023-10-24
933,8,7.36,Ordinaria,2023-08-24
933,5,3.82,Extraordinaria,2025-01-29
933,7,5.96,Ordinaria,2024-07-31
934,9,6.95,Extraordinaria,2024-10-28
934,8,6.78,Extraordinaria,2023-10-22
934,3,10.0,Ordinaria,2024-12-03
935,1,7.02,Extraordinaria,2024-06-16
935,5,4.99,Ordinaria,2024-01-04
935,6,6.36,Ordinaria,2025-01-04
936,2,3.84,Extraordinaria,2024-11-19
936,4,6.38,Ordinaria,2023-07-22
936,8,5.25,Ordinaria,2024-04-11
937,7,7.87,Ordinaria,2024-06-16
937,3,5.68,Extraordinaria,2024-12-18
937,10,6.32,Ordinaria,2023-08-04
938,4,5.55,Ordinaria,2024-03-21
938,6,9.11,Extraordinaria,2024-05-31
938,8,6.02,Ordinaria,2024-06-02
939,2,9.25,Ordinaria,2024-02-16
939,3,7.72,Ordinaria,2023-12-23
939,9,7.22,Extraordinaria,2024-11-02
940,8,7.05,Ordinaria,2023-05-29
940,6,7.09,Extraordinaria,2024-08-15
940,7,3.61,Ordinaria,2023-08-15
941,7,6.08,Extraordinaria,2025-04-25
941,8,7.77,Extraordinaria,2024-09-10
941,1,6.43,Extraordinaria,2024-12-29
942,2,4.39,Extraordinaria,2024-07-06
942,10,6.42,Extraordinaria,2024-07-29
942,9,9.06,Extraordinaria,2023-05-24
943,7,8.37,Ordinaria,2025-03-26
943,9,6.41,Ordinaria,2025-01-01
943,4,7.93,Ordinaria,2024-02-21
944,3,5.95,Ordinaria,2023-12-01
944,2,3.94,Extraordinaria,2024-11-25
944,10,5.11,Extraordinaria,2025-01-24
945,9,8.84,Ordinaria,2024-12-18
945,5,6.09,Ordinaria,2024-12-28
945,8,6.13,Extraordinaria,2025-02-05
946,2,6.05,Ordinaria,2025-02-02
946,9,9.36,Ordinaria,2024-12-12
946,1,8.94,Ordinaria,2024-07-16
947,5,9.83,Ordinaria,2024-09-05
947,3,6.26,Extraordinaria,2024-01-30
947,7,6.94,Ordinaria,2023-06-16
948,9,4.23,Extraordinaria,2023-05-29
948,1,8.72,Ordinaria,2023-06-22
948,2,4.75,Extraordinaria,2024-04-23
949,3,6.83,Extraordinaria,2024-01-19
949,6,4.85,Ordinaria,2025-03-30
949,4,5.62,Ordinaria,2024-01-14
950,8,5.24,Ordinaria,2024-06-30
950,10,5.59,Ordinaria,2023-07-18
950,9,5.69,Ordinaria,2024-09-03
951,7,5.68,Ordinaria,2023-06-26
951,9,7.75,Ordinaria,2024-04-06
951,2,4.84,Ordinaria,2024-04-02
952,2,6.83,Ordinaria,2024-05-20
952,8,8.33,Ordinaria,2023-12-09
952,10,5.73,Extraordinaria,2024-10-06
953,6,5.42,Extraordinaria,2023-08-18
953,4,6.15,Ordinaria,2025-01-03
953,5,8.27,Extraordinaria,2024-03-27
954,1,6.79,Ordinaria,2024-04-21
954,6,5.7,Ordinaria,2024-01-02
954,7,7.23,Extraordinaria,2024-03-19
955,7,4.85,Ordinaria,2025-02-06
955,8,7.52,Extraordinaria,2024-06-19
955,4,7.11,Extraordinaria,2024-08-01
956,3,6.04,Extraordinaria,2024-01-01
956,4,5.24,Ordinaria,2023-06-02
956,5,5.17,Extraordinaria,2024-03-01
957,10,7.3,Ordinaria,2024-03-21
957,1,8.34,Ordinaria,2023-11-17
957,7,5.54,Ordinaria,2025-05-06
958,1,7.19,Extraordinaria,2023-07-17
958,6,3.37,Extraordinaria,2024-08-03
958,5,5.62,Extraordinaria,2023-05-17
959,6,6.45,Extraordinaria,2024-01-11
959,5,5.14,Extraordinaria,2025-03-19
959,10,5.1,Extraordinaria,2024-07-09
960,7,5.5,Extraordinaria,2025-03-02
960,9,6.94,Extraordinaria,2023-10-22
960,3,6.22,Ordinaria,2024-05-25
961,8,3.14,Extraordinaria,2024-08-11
961,6,3.32,Extraordinaria,2024-09-10
961,2,5.59,Extraordinaria,2024-04-01
962,5,7.19,Extraordinaria,2024-07-29
962,9,2.38,Extraordinaria,2024-06-18
962,4,5.75,Ordinaria,2025-03-10
963,10,5.71,Extraordinaria,2024-11-12
963,4,8.58,Ordinaria,2025-03-07
963,6,5.92,Extraordinaria,2023-08-27
964,9,7.07,Extraordinaria,2024-09-05
964,7,6.71,Extraordinaria,2025-02-25
964,5,3.3,Ordinaria,2023-12-10
965,10,7.65,Ordinaria,2024-04-12
965,3,6.82,Extraordinaria,2023-06-30
965,5,7.26,Extraordinaria,2023-12-06
966,4,10.0,Ordinaria,2024-05-21
966,8,3.37,Extraordinaria,2023-09-04
966,3,9.09,Ordinaria,2023-11-06
967,4,6.07,Extraordinaria,2024-08-23
967,6,6.93,Extraordinaria,2024-01-10
967,3,6.43,Ordinaria,2024-02-01
968,7,5.86,Extraordinaria,2024-08-15
968,8,5.65,Extraordinaria,2023-09-09
968,5,6.99,Ordinaria,2024-01-21
969,5,4.22,Ordinaria,2024-12-06
969,2,7.63,Extraordinaria,2024-01-07
969,10,5.88,Extraordinaria,2024-05-17
970,1,4.8,Extraordinaria,2024-03-14
970,2,5.82,Extraordinaria,2023-05-29
970,4,8.39,Extraordinaria,2023-12-27
971,9,5.7,Ordinaria,2025-05-03
971,5,7.04,Extraordinaria,2025-05-03
971,7,5.4,Ordinaria,2024-12-31
972,7,7.64,Extraordinaria,2024-02-14
972,8,7.53,Extraordinaria,2025-01-14
972,2,9.27,Extraordinaria,2024-07-29
973,6,6.24,Ordinaria,2024-12-18
973,2,7.5,Ordinaria,2024-05-22
973,3,6.65,Extraordinaria,2024-04-06
974,1,8.44,Extraordinaria,2023-06-30
974,10,5.42,Ordinaria,2024-01-20
974,2,7.62,Extraordinaria,2024-04-25
975,3,6.21,Ordinaria,2024-03-22
975,2,6.4,Ordinaria,2023-07-13
975,7,6.64,Ordinaria,2023-08-23
976,1,6.88,Extraordinaria,2023-06-08
976,2,6.33,Extraordinaria,2025-04-10
976,6,6.82,Extraordinaria,2024-09-20
977,4,8.87,Extraordinaria,2023-11-26
977,10,7.98,Extraordinaria,2023-09-23
977,9,7.8,Ordinaria,2023-08-27
978,3,5.82,Ordinaria,2023-06-11
978,1,5.17,Ordinaria,2024-12-29
978,6,7.93,Extraordinaria,2024-01-07
979,4,7.81,Ordinaria,2024-12-28
979,9,8.71,Ordinaria,2024-07-28
979,1,5.59,Extraordinaria,2025-05-08
980,8,6.16,Ordinaria,2024-04-28
980,2,4.04,Extraordinaria,2023-05-29
980,9,5.91,Ordinaria,2024-12-03
981,4,7.99,Ordinaria,2024-11-20
981,8,5.8,Ordinaria,2023-12-15
981,3,7.46,Extraordinaria,2025-03-28
982,2,6.21,Extraordinaria,2023-08-09
982,1,6.99,Extraordinaria,2024-10-09
982,4,4.78,Extraordinaria,2025-04-17
983,8,6.63,Ordinaria,2024-06-30
983,4,2.01,Ordinaria,2023-07-05
983,9,6.22,Extraordinaria,2023-12-05
984,8,4.05,Extraordinaria,2024-04-10
984,10,8.31,Extraordinaria,2025-05-08
984,3,7.67,Ordinaria,2024-11-10
985,9,7.2,Extraordinaria,2024-10-05
985,5,8.78,Extraordinaria,2023-06-27
985,4,5.08,Extraordinaria,2024-02-28
986,6,9.12,Extraordinaria,2024-10-29
986,1,7.9,Extraordinaria,2024-07-15
986,8,6.15,Ordinaria,2024-11-09
987,6,8.2,Extraordinaria,2025-05-07
987,3,4.84,Ordinaria,2023-09-01
987,2,5.26,Extraordinaria,2024-09-06
988,4,5.59,Extraordinaria,2024-07-06
988,10,5.71,Extraordinaria,2024-08-19
988,6,4.92,Extraordinaria,2024-08-27
989,4,8.33,Extraordinaria,2023-08-29
989,5,6.11,Extraordinaria,2023-12-05
989,10,7.03,Ordinaria,2025-01-03
990,10,5.64,Extraordinaria,2024-06-24
990,4,3.77,Ordinaria,2024-04-22
990,2,6.91,Extraordinaria,2024-10-09
991,10,3.63,Extraordinaria,2024-04-22
991,6,6.4,Ordinaria,2024-06-05
991,9,4.45,Extraordinaria,2024-12-18
992,7,9.48,Ordinaria,2025-02-02
992,8,7.87,Extraordinaria,2024-10-11
992,10,6.66,Extraordinaria,2024-07-08
993,6,8.4,Extraordinaria,2024-12-18
993,4,5.23,Extraordinaria,2023-12-24
993,5,7.32,Extraordinaria,2024-03-15
994,3,6.8,Ordinaria,2024-04-22
994,10,6.9,Ordinaria,2024-03-12
994,4,8.41,Extraordinaria,2023-06-17
995,6,7.6,Ordinaria,2025-01-31
995,1,6.93,Ordinaria,2024-07-05
995,4,4.02,Ordinaria,2024-03-23
996,10,5.06,Extraordinaria,2023-08-12
996,9,6.32,Ordinaria,2025-03-20
996,1,6.64,Extraordinaria,2023-06-05
997,8,4.8,Ordinaria,2023-06-22
997,3,10.0,Extraordinaria,2025-04-13
997,5,8.77,Extraordinaria,2024-01-26
998,3,7.4,Extraordinaria,2025-01-24
998,4,6.61,Ordinaria,2024-07-31
998,7,6.18,Ordinaria,2023-06-03
999,4,5.07,Ordinaria,2024-09-18
999,2,6.62,Extraordinaria,2024-12-14
999,1,6.89,Extraordinaria,2024-09-20
1000,7,4.64,Ordinaria,2024-10-14
1000,3,7.0,Ordinaria,2023-11-18
1000,4,6.27,Ordinaria,2025-03-20
